BUS1 BUS2 BUS3 CI G_MAG B_MAG WI1 WI2 WI3 WI_V WI_A ARE OWN NAME BUS4 NAME2
7995 7999 0 01 0.000 0.000 1 1 0 0.000000 0.00000 711 0 M.NETO-BA500-M.NETSIN  
8001 5551 0 01 0.000 0.000 1 1 0 0.000000 0.00000 862 0 ALUMAR-L1034-SLUIS2-M  
8002 5551 0 01 0.000 0.000 1 1 0 0.000000 0.00000 862 0 ALUMAR-L2034-SLUIS2-M  
8003 5551 0 01 0.000 0.000 1 1 0 0.000000 0.00000 862 0 ALUMAR-L3034-SLUIS2-M  
8007 8008 0 01 0.000 0.000 1 1 0 0.000000 0.00000 861 0 DELT3A-MA138-DELT3A-M  
8007 8009 0 01 0.000 0.000 1 1 0 0.000000 0.00000 861 0 DELT3A-MA138-DELT3B-M  
8007 8010 0 01 0.000 0.000 1 1 0 0.000000 0.00000 861 0 DELT3A-MA138-DELT3C-M  
8011 8012 0 01 0.000 0.000 1 1 0 0.000000 0.00000 861 0 DELTA6-MA138-DELT6A-M  
8011 8310 0 01 0.000 0.000 1 1 0 0.000000 0.00000 861 0 DELTA6-MA138-DELT6B-M  
8016 8017 0 01 0.000 0.000 1 1 0 0.000000 0.00000 763 0 SOLFUT-CE069-SOLFUT-C  
8065 8066 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 BVSER1-CE069-BVSER1-C  
8067 8068 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 PLANAL-BA069-PLANAL-B  
8067 8068 0 02 0.000 0.000 1 1 0 0.000000 0.00000 703 0 PLANAL-BA069-PLANAL-B  
8069 8070 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 NSCONC-BA069-NSCONC-B  
8069 8070 0 02 0.000 0.000 1 1 0 0.000000 0.00000 703 0 NSCONC-BA069-NSCONC-B  
8069 8070 0 03 0.000 0.000 1 1 0 0.000000 0.00000 703 0 NSCONC-BA069-NSCONC-B  
8072 8073 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 LICALM-BA069-LICALM-B  
8072 8073 0 02 0.000 0.000 1 1 0 0.000000 0.00000 703 0 LICALM-BA069-LICALM-B  
8072 8073 0 03 0.000 0.000 1 1 0 0.000000 0.00000 703 0 LICALM-BA069-LICALM-B  
8075 8076 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 GUIRAP-BA069-GUIRAP-B  
8075 8076 0 02 0.000 0.000 1 1 0 0.000000 0.00000 703 0 GUIRAP-BA069-GUIRAP-B  
8078 8079 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 ALVORA-BA069-ALVORA-B  
8078 8079 0 02 0.000 0.000 1 1 0 0.000000 0.00000 703 0 ALVORA-BA069-ALVORA-B  
8081 8082 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 UMBURA-BA230-UBN-B1-B  
8081 8083 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 UMBURA-BA230-UBN-B2-B  
8081 8084 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 UMBURA-BA230-UBN-B3-B  
8087 8088 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CALAN1-RN069-CALAN1-R  
8089 8090 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CALAN2-RN069-CALAN2-R  
8092 8093 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CALAN3-RN069-CALAN3-R  
8094 8096 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 SSAN12-RN069-SSAN12-R  
8095 8097 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 LANCHI-RN069-LANCHI-R  
8100 8106 43971 01 0.000 0.000 1 1 1 1.043049 31.96022 841 0 XINGU--PA500-XG--T1-P 43970 XG--T1-PA000
8109 8111 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 SSANT3-RN069-SSANT3-R  
8110 8112 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 PEDRAJ-RN069-PEDRAJ-R  
8115 8117 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 BRPOT1-RN138-BPOTB1-R  
8115 8118 0 02 0.000 0.000 1 1 0 0.000000 0.00000 742 0 BRPOT1-RN138-BPOTB2-R  
8116 8119 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 BRPOT2-RN138-BRPOT2-R  
8122 8123 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 MANSEC-RN138-MSECO1-R  
8122 8124 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 MANSEC-RN138-MSECO2-R  
8122 8125 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 MANSEC-RN138-MSECO3-R  
8122 8126 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 MANSEC-RN138-MSECO5-R  
8134 44494 44495 01 0.000 0.000 1 1 1 1.023551 61.92623 702 0 VBAHI3-BA034-VBAHI3-B 44496 VBAHI3-BA000
8136 8137 8680 01 0.000 0.000 1 1 1 1.024722 70.80001 712 0 FSUL---BA230-FLS-T1-B 8682 FLS-T1-BA000
8136 8162 8681 02 0.000 0.000 1 1 1 1.024966 70.79377 712 0 FSUL---BA230-FLS-T2-B 8683 FLS-T2-BA000
8139 8428 0 02 0.000 0.000 1 1 0 0.000000 0.00000 741 0 MEL-3--RN034-SMT2-2-R  
8140 8426 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 SMEL-2-RN034-SMT1-4-R  
8142 8143 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 JERUSA-RN500-JERUB1-R  
8142 44910 0 02 0.000 0.000 1 1 0 0.000000 0.00000 741 0 JERUSA-RN500-JERUB2-R  
8142 45535 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 JERUSA-RN500-SDO_IT-R  
8145 8146 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 M.VERD-RN500-MVERB1-R  
8145 44908 0 02 0.000 0.000 1 1 0 0.000000 0.00000 741 0 M.VERD-RN500-MVERB2-R  
8148 8149 8941 01 0.000 0.000 1 1 1 1.028902 78.31688 742 0 M.RONC-RN230-MDR-T1-R 8940 MDR-T1-RN000
8148 8898 8943 02 0.000 0.000 1 1 1 1.028551 78.41019 742 0 M.RONC-RN230-SF4-T2-R 8942 SF4-T2-RN000
8151 8919 8920 01 0.000 0.000 1 1 1 1.054399 71.97251 741 0 RIOVT2-RN500-RVT1-1-R 8918 RVT1-1-RN000
8151 8923 8924 02 0.000 0.000 1 1 1 1.051193 72.06264 741 0 RIOVT2-RN500-RVT2-1-R 8922 RVT2-1-RN000
8152 8919 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 RVEN-1-RN034-RVT1-2-R  
8154 8155 8957 01 0.000 0.000 1 1 1 1.014787 84.12931 742 0 GAMELE-RN230-GAMELE-R 8958 GAMELE-RN000
8160 7182 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 CARAU2-RN230-CARAU2-R  
8160 7182 0 02 0.000 0.000 1 1 0 0.000000 0.00000 762 0 CARAU2-RN230-CARAU2-R  
8161 8696 8698 01 0.000 0.000 1 1 1 1.027966 69.07403 712 0 FLARGA-BA230-FLA-T1-B 8705 FLA-T1-BA000
8161 8697 8699 02 0.000 0.000 1 1 1 1.025625 69.42631 712 0 FLARGA-BA230-FLA-T2-B 8706 FLA-T2-BA000
8163 44499 44500 01 0.000 0.000 1 1 1 1.034890 69.82089 762 0 ALEX---CE230-ALT1-1-C 44498 ALT1-1-CE000
8164 44499 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 ALX-B1-CE034-ALT1-2-C  
8165 8166 44887 01 0.000 0.000 1 1 1 1.004247 65.05732 762 0 LAVRAS-CE230-LAVRT1-C 44888 LAVRT1-CE000
8167 8168 0 01 0.000 0.000 1 1 0 0.000000 0.00000 771 0 FV_SJP-PI500-FV_SJP-P  
8172 8173 45318 01 0.000 0.000 1 1 1 1.026621 25.16235 702 0 R.FOR2-BA230-RFORT1-B 45319 RFORT1-BA000
8172 8173 45320 02 0.000 0.000 1 1 1 1.026621 25.16235 702 0 R.FOR2-BA230-RFORT2-B 45321 RFORT2-BA000
8179 8180 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LARANJ-BA230-LARANJ-B  
8179 44741 0 03 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LARANJ-BA230-ASSU4B-B  
8179 44742 0 02 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LARANJ-BA230-ASSU4A-B  
8179 45053 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LARANJ-BA230-ASS5-5-B  
8179 45054 0 02 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LARANJ-BA230-ASS5-4-B  
8188 8432 8434 01 0.000 0.000 1 1 1 1.054507 38.56251 771 0 S.GONC-PI500-SGT1-1-P 8366 SGT1-1-PI000
8188 8436 8438 02 0.000 0.000 1 1 1 1.054519 38.56251 771 0 S.GONC-PI500-SGT2-1-P 8367 SGT2-1-PI000
8188 8953 8955 03 0.000 0.000 1 1 1 1.053163 38.56251 771 0 S.GONC-PI500-SGT3-1-P 8952 SGT3-1-PI000
8192 8193 0 01 0.000 0.000 1 1 0 0.000000 0.00000 763 0 BRIGDA-PE138-BGA-B1-P  
8192 8775 0 01 0.000 0.000 1 1 0 0.000000 0.00000 763 0 BRIGDA-PE138-BGA-B2-P  
8192 8775 44691 02 0.000 0.000 1 1 1 1.007619 53.72122 763 0 BRIGDA-PE138-BGA-T2-P 44689 BGA-T2-PE000
8192 44692 44693 03 0.000 0.000 1 1 1 1.009172 53.71934 763 0 BRIGDA-PE138-BGA-T3-P 44690 BGA-T3-PE000
8194 44475 44477 01 0.000 0.000 1 1 1 1.038514 50.27209 701 0 MCPSUL-BA500-MSULT11B 44474 MSULT11BA000
8194 44482 44484 02 0.000 0.000 1 1 1 1.037998 50.53900 701 0 MCPSUL-BA500-MSULT21B 44481 MSULT21BA000
8195 44482 0 02 0.000 0.000 1 1 0 0.000000 0.00000 701 0 MSULD3-BA034-MSULT22B  
8198 8728 0 03 0.000 0.000 1 1 0 0.000000 0.00000 771 0 LDVENT-PI500-LDVENT-P  
8198 8199 8730 01 0.000 0.000 1 1 1 1.063207 57.64954 771 0 LDVENT-PI500-LDVET1-P 8735 LDVET1-PI000
8198 8731 8732 02 0.000 0.000 1 1 1 1.063352 57.61698 771 0 LDVENT-PI500-LDVET2-P 8736 LDVET2-PI000
8200 8250 44073 03 0.000 0.000 1 1 1 0.966181 29.65868 841 0 JURUPA-PA500-JURUP3-P 8249 JURUP3-PA000
8200 8250 8253 01 0.000 0.000 1 1 1 0.966107 29.67184 841 0 JURUPA-PA500-JURUP1-P 8252 JURUP1-PA000
8200 8250 8256 02 0.000 0.000 1 1 1 0.966107 29.67184 841 0 JURUPA-PA500-JURUP2-P 8254 JURUP2-PA000
8200 8265 0 03 0.000 0.000 1 1 0 0.000000 0.00000 841 0 JURUPA-PA500-JURUPACE  
8205 8206 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 AVENT2-RN230-AVENT2-R  
8207 8424 8426 01 0.000 0.000 1 1 1 1.073291 70.36747 741 0 SMEL---RN500-SMT1-1-R 8359 SMT1-1-RN000
8207 8428 8430 02 0.000 0.000 1 1 1 1.043426 75.76009 741 0 SMEL---RN500-SMT2-1-R 8360 SMT2-1-RN000
8207 44520 44523 03 0.000 0.000 1 1 1 1.049475 76.34627 741 0 SMEL---RN500-SMT3-1-R 44519 SMT3-1-RN000
8208 8424 0 01 0.000 0.000 1 1 0 0.000000 0.00000 741 0 SMEL-1-RN034-SMT1-2-R  
8209 8210 0 01 0.000 0.000 1 1 0 0.000000 0.00000 703 0 S.BARR-BA069-S.BARR-B  
8213 8214 0 02 0.000 0.000 1 1 0 0.000000 0.00000 702 0 TAMBII-BA230-TAMBII-B  
8219 8220 44820 01 0.000 0.000 1 1 1 1.036160 34.70845 701 0 QUINA--BA500-QUINT1-B 44821 QUINT1-BA000
8220 8215 0 01 0.000 0.000 1 1 0 0.000000 0.00000 701 0 QUINA--BA230-QUINB1-B  
8220 8216 0 02 0.000 0.000 1 1 0 0.000000 0.00000 701 0 QUINA--BA230-QUINB2-B  
8231 8251 8274 01 0.000 0.000 1 1 1 0.962480 22.50667 822 0 SANA1--AP000-SANTA1-A 8221 SANA1--AP000
8222 8230 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANS3--AP000-SANTAN-A  
8233 8251 8274 01 0.000 0.000 1 1 1 0.962472 22.50726 822 0 SANA2--AP000-SANTA2-A 8223 SANA2--AP000
8240 8241 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 JANDAI-CE230-JAND-1-C  
8240 8305 0 02 0.000 0.000 1 1 0 0.000000 0.00000 762 0 JANDAI-CE230-JAND-2-C  
8242 8243 0 01 0.000 0.000 1 1 0 0.000000 0.00000 743 0 SAROSA-RN138-SAROSA-R  
8250 8255 44143 01 0.000 0.000 1 1 1 1.030666 29.26674 821 0 JURUPA-PA230-JRP2T1-P 44144 JRP2T1-PA000
8250 8255 44145 02 0.000 0.000 1 1 1 1.030666 29.26674 821 0 JURUPA-PA230-JRP2T2-P 44146 JRP2T2-PA000
8251 8235 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANTAN-AP069-SANT1-UT  
8251 8236 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANTAN-AP069-SANT2-UT  
8251 8237 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANTAN-AP069-SANT33UT  
8251 8238 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANTAN-AP069-UTESANUT  
8268 8269 0 01 0.000 0.000 1 1 0 0.000000 0.00000 821 0 SA.JAR-AP230-SA.JARUH  
8269 8267 0 01 0.000 0.000 1 1 0 0.000000 0.00000 821 0 SA.JARUHE001-SA.J.VUH  
8270 8271 42291 01 0.000 0.000 1 1 1 1.008005 29.54403 821 0 LARANJ-AP230-LRJ-T1-A 42290 LRJ-T1-AP000
8270 8271 42293 02 0.000 0.000 1 1 1 1.008005 29.54403 821 0 LARANJ-AP230-LRJ-T2-A 42292 LRJ-T2-AP000
8272 8224 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 COANUN-AP138-CNUNE1UH  
8272 8225 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 COANUN-AP138-CNUNE2UH  
8274 8222 0 01 0.000 0.000 1 1 0 0.000000 0.00000 822 0 SANTAN-AP138-SANS3--A  
8277 8276 0 01 0.000 0.000 1 1 0 0.000000 0.00000 821 0 CALDEI-AP230-CALDEIUH  
8278 8279 0 01 0.000 0.000 1 1 0 0.000000 0.00000 821 0 F.GOME-AP230-FGOMESUH  
8280 8281 8283 01 0.000 0.000 1 1 1 1.013628 28.14164 821 0 MACAPA-AP230-MACAP1-A 8282 MACAP1-AP000
8280 8281 8286 02 0.000 0.000 1 1 1 1.013336 28.20485 821 0 MACAPA-AP230-MACAP2-A 8284 MACAP2-AP000
8280 8285 0 01 0.000 0.000 1 1 0 0.000000 0.00000 821 0 MACAPA-AP230-MACAPACE  
8280 8281 8289 03 0.000 0.000 1 1 1 0.981525 24.13473 821 0 MACAPA-AP230-MACAP3-A 8288 MACAP3-AP000
8290 8291 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 TSANTA-RN069-TSANT1-R  
8290 8779 0 02 0.000 0.000 1 1 0 0.000000 0.00000 742 0 TSANTA-RN069-TSANT2-R  
8300 8311 8314 01 0.000 0.000 1 1 1 0.998024 26.04397 841 0 ORIXIM-PA500-ORIXI1-P 8313 ORIXI1-PA000
8300 8311 8316 02 0.000 0.000 1 1 1 0.998024 26.04397 841 0 ORIXIM-PA500-ORIXI2-P 8315 ORIXI2-PA000
8300 8351 8353 01 0.000 0.000 1 1 1 1.033762 17.22125 841 0 ORIXIM-PA500-ORX-T1-P 8352 ORX-T1-PA000
8300 8365 0 01 0.000 0.000 1 1 0 0.000000 0.00000 841 0 ORIXIM-PA500-ORIXIMCE  
8307 8308 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 SMGOST-RN230-SMGOST-R  
8317 8318 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 D.MACE-CE230-D.MACE-C  
8317 8318 0 02 0.000 0.000 1 1 0 0.000000 0.00000 762 0 D.MACE-CE230-D.MACE-C  
8317 8318 0 03 0.000 0.000 1 1 0 0.000000 0.00000 762 0 D.MACE-CE230-D.MACE-C  
8319 8320 44588 01 0.000 0.000 1 1 1 1.007095 55.18472 762 0 CRATO2-CE230-CRT-T1-C 44589 CRT-T1-CE000
8319 8320 44590 02 0.000 0.000 1 1 1 1.007095 55.18472 762 0 CRATO2-CE230-CRT-T2-C 44591 CRT-T2-CE000
8321 8322 8326 01 0.000 0.000 1 1 1 0.990661 23.51389 842 0 JURUTI-PA230-JURUT1-P 8324 JURUT1-PA000
8321 8322 8327 02 0.000 0.000 1 1 1 0.990661 23.51389 842 0 JURUTI-PA230-JURUT2-P 8325 JURUT2-PA000
8331 8332 8335 01 0.000 0.000 1 1 1 0.982123 22.38714 842 0 PARINT-AM230-PARNT1-A 8334 PARNT1-AM000
8331 8332 8337 02 0.000 0.000 1 1 1 0.982123 22.38714 842 0 PARINT-AM230-PARNT2-A 8336 PARNT2-AM000
8338 45035 45036 01 0.000 0.000 1 1 1 1.050534 57.15537 771 0 OITIS--PI500-OITIS1-P 45034 OITIS1-PI000
8338 45038 45039 02 0.000 0.000 1 1 1 1.049694 57.15558 771 0 OITIS--PI500-OITIS2-P 45037 OITIS2-PI000
8338 45041 45042 03 0.000 0.000 1 1 1 1.052228 57.15515 771 0 OITIS--PI500-OITIS3-P 45040 OITIS3-PI000
8345 8346 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 UFVMLG-RN230-UFVMLG-R  
8358 8430 0 02 0.000 0.000 1 1 0 0.000000 0.00000 741 0 MEL-4--RN034-SMT2-4-R  
8374 9485 9487 01 0.000 0.000 1 1 1 0.998869 83.54762 742 0 CUMARU-RN230-CUMAR1-R 9486 CUMAR1-RN000
8374 45537 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CUMARU-RN230-QUIXAB-R  
8377 45142 45144 01 0.000 0.000 1 1 1 1.033922 65.43683 701 0 STEUGE-BA500-STEUG11B 45141 STEUG11BA000
8377 45146 45148 01 0.000 0.000 1 1 1 1.000196 53.91011 701 0 STEUGE-BA500-STEUG21B 45145 STEUG21BA000
8378 45142 0 01 0.000 0.000 1 1 0 0.000000 0.00000 701 0 STEUG1-BA034-STEUG12B  
8383 8384 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 A.CAET-BA230-A.CAET-B  
8386 8387 45210 01 0.000 0.000 1 1 1 1.063992 38.35556 702 0 CAENOR-BA230-CNO-T1-B 45213 CNO-T1-BA000
8389 45176 45177 01 0.000 0.000 1 1 1 1.088810 54.82297 702 0 BBSUL--BA230-BBST11-B 45175 BBST11-BA000
8389 45180 45181 02 0.000 0.000 1 1 1 1.052117 61.31151 702 0 BBSUL--BA230-BBST21-B 45179 BBST21-BA000
8390 45176 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 BBSUL1-BA034-BBST12-B  
8393 8394 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 GAMELE-CE230-GAMELE-C  
8396 45280 45282 01 0.000 0.000 1 1 1 1.074646 65.95058 741 0 S.SERI-PB500-SST1-1-P 45279 SST1-1-PB000
8397 45280 45282 01 0.000 0.000 1 1 1 1.072160 65.95032 741 0 SSE-B1-PB034-SST1-3-P 45281 SST1-3-PB000
8400 8451 8453 01 0.000 0.000 1 1 1 0.990929 23.06033 801 0 SILVES-AM500-SILVES-A 8452 SILVES-AM000
8400 8465 0 01 0.000 0.000 1 1 0 0.000000 0.00000 801 0 SILVES-AM500-SILVESCE  
8409 8410 0 01 0.000 0.000 1 1 0 0.000000 0.00000 772 0 GRAVIO-PI230-GRAVI1-P  
8409 8786 0 01 0.000 0.000 1 1 0 0.000000 0.00000 772 0 GRAVIO-PI230-GRAVI2-P  
8413 44520 0 03 0.000 0.000 1 1 0 0.000000 0.00000 741 0 SMEL-5-RN034-SMT3-2-R  
8422 8423 0 01 0.000 0.000 1 1 0 0.000000 0.00000 843 0 NTBARC-PA230-NTBARCUT  
8424 8426 8427 01 0.000 0.000 1 1 1 1.020652 83.39050 741 0 SMT1-2-RN000-SMT1-3-R 8425 SMT1-3-RN000
8428 8430 8431 02 0.000 0.000 1 1 1 1.043447 75.75579 741 0 SMT2-2-RN000-SMT2-3-R 8429 SMT2-3-RN000
8432 8189 0 01 0.000 0.000 1 1 0 0.000000 0.00000 771 0 SGT1-2-PI000-SGON-1-P  
8368 8432 8434 01 0.000 0.000 1 1 1 1.052014 38.56251 771 0 SGT1-3-PI000-SGON-2-P 8433 SGT1-3-PI000
8434 8435 0 01 0.000 0.000 1 1 0 0.000000 0.00000 771 0 SGT1-4-PI000-SGONT1-P  
8436 8369 0 02 0.000 0.000 1 1 0 0.000000 0.00000 771 0 SGT2-2-PI000-SGON-3-P  
8370 8436 8438 02 0.000 0.000 1 1 1 1.051998 38.56251 771 0 SGT2-3-PI000-SGON-4-P 8437 SGT2-3-PI000
8438 8439 0 02 0.000 0.000 1 1 0 0.000000 0.00000 771 0 SGT2-4-PI000-SGONT2-P  
8440 8983 45518 04 0.000 0.000 1 1 1 1.008668 79.65812 762 0 SERROT-CE230-SMTOT4-C 45517 SMTOT4-CE000
8487 8511 8512 01 0.000 0.000 1 1 1 0.972709 16.17928 802 0 JTX-T1-AM000-JTX-T1-A 8486 JTX-T1-AM000
8489 8511 8512 02 0.000 0.000 1 1 1 0.972709 16.17928 802 0 JTX-T2-AM000-JTX-T2-A 8488 JTX-T2-AM000
8491 8511 8512 03 0.000 0.000 1 1 1 0.973731 16.06697 802 0 JTX-T3-AM000-JTX-T3-A 8490 JTX-T3-AM000
8493 8511 8512 04 0.000 0.000 1 1 1 0.973731 16.06697 802 0 JTX-T4-AM000-JTX-T4-A 8492 JTX-T4-AM000
8495 8700 8751 01 0.000 0.000 1 1 1 1.006425 18.94759 802 0 LEC-T1-AM013-LEC-T1-A 8494 LEC-T1-AM000
8497 8700 8751 02 0.000 0.000 1 1 1 1.005694 18.94830 802 0 LEC-T2-AM013-LEC-T2-A 8496 LEC-T2-AM000
8499 8700 8751 03 0.000 0.000 1 1 1 1.005747 18.96186 802 0 LEC-T3-AM013-LEC-T3-A 8498 LEC-T3-AM000
8500 8700 8753 01 0.000 0.000 1 1 1 0.899959 19.88455 801 0 LECHUG-AM500-LEC1---A 8752 LEC1---AM000
8500 8700 8756 02 0.000 0.000 1 1 1 0.899959 19.88455 801 0 LECHUG-AM500-LEC2---A 8754 LEC2---AM000
8500 8700 8759 03 0.000 0.000 1 1 1 0.899959 19.88455 801 0 LECHUG-AM500-LEC3---A 8758 LEC3---AM000
8501 8597 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 BALBIN-AM230-BALBEQUH  
8509 6100 0 01 0.000 0.000 1 1 0 0.000000 0.00000 702 0 LAPA23-BA230-LAPA23-B  
8521 8523 44048 01 0.000 0.000 1 1 1 1.001951 14.83901 802 0 MANAUS-AM230-MAN-T1-A 44047 MAN-T1-AM000
8521 8523 44050 02 0.000 0.000 1 1 1 1.001951 14.83901 802 0 MANAUS-AM230-MAN-T2-A 44049 MAN-T2-AM000
8521 8522 44052 03 0.000 0.000 1 1 1 1.007775 16.14518 802 0 MANAUS-AM230-MAN-T3-A 44051 MAN-T3-AM000
8521 8522 44054 04 0.000 0.000 1 1 1 1.010032 16.74529 802 0 MANAUS-AM230-MAN-T4-A 44053 MAN-T4-AM000
8531 8535 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 MAUA-3-AM230-MAUAG1UT  
8531 8538 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 MAUA-3-AM230-MAUAG2UT  
8531 8532 42295 01 0.000 0.000 1 1 1 0.999572 13.24316 802 0 MAUA-3-AM230-MA3-T1-A 42294 MA3-T1-AM000
8531 8532 42297 02 0.000 0.000 1 1 1 0.999572 13.24316 802 0 MAUA-3-AM230-MA3-T2-A 42296 MA3-T2-AM000
8531 8532 42299 03 0.000 0.000 1 1 1 0.999572 13.24316 802 0 MAUA-3-AM230-MA3-T3-A 42298 MA3-T3-AM000
8531 8532 42301 04 0.000 0.000 1 1 1 0.999558 13.24169 802 0 MAUA-3-AM230-MA3-T4-A 42300 MA3-T4-AM000
8532 8537 0 01 0.000 0.000 1 1 0 0.000000 0.00000 803 0 MAUA-3-AM138-MAUATR-A  
8532 8537 0 02 0.000 0.000 1 1 0 0.000000 0.00000 803 0 MAUA-3-AM138-MAUATR-A  
8532 8537 0 03 0.000 0.000 1 1 0 0.000000 0.00000 803 0 MAUA-3-AM138-MAUATR-A  
8532 8537 0 04 0.000 0.000 1 1 0 0.000000 0.00000 803 0 MAUA-3-AM138-MAUATR-A  
8541 8544 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 P.FIGU-AM230-P.FIGU-A  
8541 8544 0 02 0.000 0.000 1 1 0 0.000000 0.00000 802 0 P.FIGU-AM230-P.FIGU-A  
8543 8615 0 01 0.000 0.000 1 1 0 0.000000 0.00000 803 0 TAMBAQ-AM069-PIETB1UT  
8543 8617 0 01 0.000 0.000 1 1 0 0.000000 0.00000 803 0 TAMBAQ-AM069-PIETB2UT  
8546 8610 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 PIEGER-AM069-PIEGERUT  
8548 8609 0 01 0.000 0.000 1 1 0 0.000000 0.00000 803 0 MANAUA-AM069-PIE-MAUT  
8551 8611 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 C.ROCH-AM230-CROCHAUT  
8567 8646 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 APAREC-AM069-APARE1UT  
8567 8653 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 APAREC-AM069-APARE2UT  
8569 8612 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 JARAQU-AM069-PIEJR2UT  
8569 8616 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 JARAQU-AM069-PIEJR1UT  
8579 8580 0 01 0.000 0.000 1 1 0 0.000000 0.00000 804 0 IRANDU-AM138-IRANDU-A  
8585 8586 0 01 0.000 0.000 1 1 0 0.000000 0.00000 802 0 TARUMA-AM230-TARUMA-A  
8585 8586 0 02 0.000 0.000 1 1 0 0.000000 0.00000 802 0 TARUMA-AM230-TARUMA-A  
8588 8566 0 01 0.000 0.000 1 1 0 0.000000 0.00000 805 0 P.NEG2-AM138-P.NEGR-A  
8588 8566 0 02 0.000 0.000 1 1 0 0.000000 0.00000 805 0 P.NEG2-AM138-P.NEGR-A  
8589 8590 0 01 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CARNAU-RN069-CARNAU-R  
8589 8590 0 02 0.000 0.000 1 1 0 0.000000 0.00000 742 0 CARNAU-RN069-CARNAU-R  
8604 8605 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 S.ROS--CE069-S.ROS1-C  
8604 8606 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 S.ROS--CE069-S.ROS2-C  
8625 8627 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 V.RIO--CE069-V.RIO--C  
8626 8628 0 01 0.000 0.000 1 1 0 0.000000 0.00000 762 0 P.MORG-CE069-P.MORG-C  
8630 8631 0 01 0.000 0.000 1 1 0 0.000000 0.00000 712 0 CDVENT-BA069-CDVENT-B  
